tipar
3
ti4
ti5
ti6
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	1
0	1	1
0	1	1
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
0	0	1
0	0	1
0	0	0
0	1	1
0	1	1
0	1	1
0	1	0
0	1	0
0	1	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	1
0	1	1
0	1	1
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
0	0	0
0	0	1
0	0	1
0	1	1
0	1	0
0	1	0
0	1	0
0	1	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	1
0	1	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	0
1	0	1
0	0	1
0	0	1
0	1	0
0	1	0
0	1	0
0	1	0
0	1	1
0	1	1
0	0	1
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	0	1
0	0	1
0	0	1
1	0	1
1	0	1
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	0
1	0	0
1	0	0
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	0
1	0	1
1	0	1
0	0	1
0	0	0
0	1	0
0	1	0
0	1	0
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	0
1	0	0
1	0	0
1	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	0
1	0	1
1	0	1
1	0	1
1	0	0
0	0	0
0	1	0
0	1	0
0	1	1
0	1	1
0	1	1
0	1	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
1	0	0
1	0	1
1	0	1
1	0	1
1	0	0
1	0	0
0	0	0
0	1	0
0	1	1
0	1	1
0	1	1
0	1	0
0	1	0
0	0	0
0	1	0
0	1	0
0	1	0
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	1
0	0	1
1	0	1
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
0	0	1
0	0	1
1	0	1
1	0	1
1	0	0
1	0	1
1	0	1
1	0	1
1	0	0
1	0	0
1	0	0
0	0	0
0	1	1
0	1	1
0	1	1
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	1
0	0	1
0	1	1
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	1
0	0	1
0	0	1
0	0	1
0	0	0
1	0	1
1	0	1
1	0	1
1	0	0
1	0	0
1	0	0
0	0	0
0	1	1
0	1	1
0	1	1
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	1
0	1	1
0	1	1
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	1
0	1	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
1	0	1
1	0	1
1	0	1
1	0	1
1	0	1
0	0	1
0	0	1
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	1	1
0	1	1
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	1	0
0	0	1
0	0	1
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	1
0	0	1
0	0	0
1	0	0
1	1	1
1	1	1
1	1	1
0	1	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	1	0
0	1	0
0	1	1
0	1	1
0	1	1
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
